ID	BERTH_TYPE	BERTH_NR	NAME	PARTICULARS	DT_ADDED	DT_MODIFIED	X_COORD	Y_COORD	ORIENTATION	DEFAULT_MOORING_CODE	MOORING_POLES	COMPANY_NAME	BERTH_CODE
1087	G	3217	PET 1 SHELL 18A		5/9/2011 09:11	7/2/2013 12:40	83500	433218	171	SB		PET 1 SHELL 18A	
1088	G	3218	PET 1 SHELL 17		5/9/2011 09:11	7/2/2013 12:40	83522	433072	170	SB		PET 1 SHELL 17	
1089	G	3219	PET 1 SHELL 17		5/9/2011 09:11	7/2/2013 12:40	83522	433072	170	SB		PET 1 SHELL 17	
1090	G	3220	PET 1 SHELL 16		5/9/2011 09:11	7/2/2013 12:40	83550	432910	171	SB		PET 1 SHELL 16	
1091	G	3221	PET 1 SHELL 15		5/9/2011 09:11	7/2/2013 12:40	83538	432864	260	BB		PET 1 SHELL 15	
1092	G	3222	PET 1 SHELL		5/9/2011 09:11	7/2/2013 12:40	83448	432824	350	SB		PET 1 SHELL	
1093	G	3223	PET 1 SHELL		5/9/2011 09:11	7/2/2013 12:40	83462	432736	261	SB		PET 1 SHELL	
1094	G	3224	PET 1 SHELL		5/9/2011 09:11	7/2/2013 12:40	83432	432796	350	BB		PET 1 SHELL	
1095	G	3225	PET 1 SHELL		5/9/2011 09:11	7/2/2013 12:40	83418	432880	350	BB		PET 1 SHELL	
1096	G	3226	PET 1 SHELL 14		5/9/2011 09:11	7/2/2013 12:40	83404	432976	350	BB		PET 1 SHELL 14	
1097	G	3227	PET 1 SHELL 13		5/9/2011 09:11	7/2/2013 12:40	83394	433050	350	BB		PET 1 SHELL 13	
1098	G	3228	PET 1 SHELL 12		5/9/2011 09:11	7/2/2013 12:40	83382	433198	350	BB		PET 1 SHELL 12	
1099	G	3229	PET 1 SHELL		5/9/2011 09:11	7/2/2013 12:40	83328	433260	351	BB		PET 1 SHELL	
1100	G	3230	PET 1 SHELL 11		5/9/2011 09:11	7/2/2013 12:40	83344	433414	350	BB		PET 1 SHELL 11	
1101	G	3231	PET 1 SHELL		5/9/2011 09:11	7/2/2013 12:40	83264	433440	283	SB		PET 1 SHELL	
1102	G	3232	PET 1 SHELL 10		5/9/2011 09:11	7/2/2013 12:40	83204	433452	215	SB		PET 1 SHELL 10	
1103	G	3233	PET 1 SHELL 9		5/9/2011 09:11	7/2/2013 12:40	83148	433298	216	SB		PET 1 SHELL 9	
1105	G	3235	PET 1 SHELL 7		5/9/2011 09:11	7/2/2013 12:40	83034	433184	215	SB		PET 1 SHELL 7	
1107	G	3237	PET 1 SHELL 6		5/9/2011 09:11	7/2/2013 12:40	82916	433186	316	SB		PET 1 SHELL 6	
1109	G	3239	PET 1 SHELL 5		5/9/2011 09:11	7/2/2013 12:40	82956	433294	35	BB		PET 1 SHELL 5	
1111	G	3241	PET 1 SHELL 4		5/9/2011 09:11	7/2/2013 12:40	83080	433462	36	BB		PET 1 SHELL 4	
1114	G	3244	PET 1 SHELL		5/9/2011 09:11	7/2/2013 12:40	83188	433704	36	BB		PET 1 SHELL	
1116	G	3246	PET 1 SHELL		5/9/2011 09:11	7/2/2013 12:40	83168	433906	350	BB		PET 1 SHELL	
1118	G	3248	PET 1 KOOLE 10		5/9/2011 09:11	7/2/2013 12:40	83106	434112	305	BB		PET 1 KOOLE 10	
1120	G	3250	PET 1 KOOLE 5		5/9/2011 09:11	7/2/2013 12:40	82952	434210	305	BB		PET 1 KOOLE 5	
1122	G	3252	PRNIS CEREXAGRI		5/9/2011 09:11	7/2/2013 12:40	82790	434296	290	BB		PRNIS CEREXAGRI	
1124	G	3254	PRNIS CEREXAGRI		5/9/2011 09:11	7/2/2013 12:40	82604	434276	262	BB		PRNIS CEREXAGRI	
1126	G	3256	PRNIS BENTUM		5/9/2011 09:11	7/2/2013 12:40	82406	434260	266	BB		PRNIS BENTUM	
1128	G	3258	PRNIS BENTUM		5/9/2011 09:11	7/2/2013 12:40	82206	434246	266	BB	14-20	PRNIS BENTUM	
1130	G	3260	PRNIS BENTUM		5/9/2011 09:11	7/2/2013 12:40	82028	434236	266	BB	6-Jan	PRNIS BENTUM	
1132	G	3262	PRNIS OM HBR		5/9/2011 09:11	7/2/2013 12:40	81834	434156	211	SB		PRNIS OM HBR	
1134	G	3264	PRNIS OM HBR		5/9/2011 09:11	7/2/2013 12:40	81852	433978	165	SB		PRNIS OM HBR	
1136	G	3266	PRNIS OM HBR		5/9/2011 09:11	7/2/2013 12:40	81904	433786	165	SB		PRNIS OM HBR	
1139	G	3269	PRNIS BENTUM OM STG		5/9/2011 09:11	7/2/2013 12:40	81992	433510	167	SB		PRNIS BENTUM OM STG	
1141	G	3271	PRNIS OM HBR		5/9/2011 09:11	7/2/2013 12:40	82054	433318	190	SB		PRNIS OM HBR	
1143	G	3273	PRNIS OM HBR		5/9/2011 09:11	7/2/2013 12:40	82078	433118	174	SB		PRNIS OM HBR	
1145	G	3275	PRNIS OM HBR		5/9/2011 09:11	7/2/2013 12:40	82110	432922	165	SB		PRNIS OM HBR	
1147	G	3277	PRNIS OM HBR		5/9/2011 09:11	7/2/2013 12:40	82166	432752	158	SB		PRNIS OM HBR	
1149	G	3279	PRNIS OM SHELL		5/9/2011 09:11	7/2/2013 12:40	82182	432584	163	SB		PRNIS OM SHELL	
1151	G	3281	PRNIS OM HBR		5/9/2011 09:11	7/2/2013 12:40	82298	432442	180	SB		PRNIS OM HBR	
1153	G	3283	PRNIS OM HBR		5/9/2011 09:11	7/2/2013 12:40	82332	432282		SB		PRNIS OM HBR	
1155	G	3285	PRNIS OM HBR		5/9/2011 09:11	7/2/2013 12:40	82350	432192	162	SB		PRNIS OM HBR	
1157	G	33	VERVALLEN LIGPL	"PER 1-1-96 VERVALLEN WAALH B 33 200 12,30 <150 NIET STUIVEN"	5/9/2011 09:11	7/2/2013 12:40	89510	433316					
1159	G	341	GEEN LIGPLAATS	KEILH FTR SCHUINE GLOOING	5/9/2011 09:11	7/2/2013 12:40	88588	435570	22				
1160	G	342	MERWH NM FTR	NIEUW MAAS MERWEHAVEN	5/9/2011 09:11	7/2/2013 12:40	88544	435482	81	SB		MERWH NM FTR	
1161	G	343	MERWH NM FTR		5/9/2011 09:11	7/2/2013 12:40	88446	435464	80	SB		MERWH NM FTR	
1163	G	345	MERWH NM FTR		5/9/2011 09:11	7/2/2013 12:40	88256	435444	293	SB		MERWH NM FTR	
1165	G	347	MERWH FTR LDS 3		5/9/2011 09:11	7/2/2013 12:40	88308	435608	202	BB	20-24	MERWH FTR LDS 3	
1167	G	349	MERWH FTR LDS 1		5/9/2011 09:11	7/2/2013 12:40	88382	435792	202	BB	14-Oct	MERWH FTR LDS 1	
1169	G	351	MERWH FYFFES		5/9/2011 09:11	7/2/2013 12:40	88456	435978	202	BB	2-Jan	MERWH FYFFES	
1171	G	353	MERWH SEPARAAT		5/9/2011 09:11	7/2/2013 12:40	88562	436150	213	BB	11-Jul	MERWH SEPARAAT	
1174	G	356	MERWH HBR		5/9/2011 09:11	7/2/2013 12:40	88660	436404	96	BB		MERWH HBR	
1176	G	358	MERWH FAIRPLAY		5/9/2011 09:11	7/2/2013 12:40	88544	436368	33	SB		MERWH FAIRPLAY	
1178	G	360	MERWH FR.WHARF 1E GT		5/9/2011 09:11	7/2/2013 12:40	88436	436200	33	SB		MERWH FR.WHARF 1E GT	
1179	G	361	MERWH FR.WHARF 1E GT		5/9/2011 09:11	7/2/2013 12:40	88380	436116	33	SB		MERWH FR.WHARF 1E GT	
1181	G	363	MERWH FR.WHARF 1E GT		5/9/2011 09:11	7/2/2013 12:40	88272	435948	33	SB		MERWH FR.WHARF 1E GT	
1182	G	364	MERWH HBR		5/9/2011 09:11	7/2/2013 12:40	88218	435926	163	BB		MERWH HBR	
1185	G	367	MERWH HBR		5/9/2011 09:11	7/2/2013 12:40	88266	436224	213	BB		MERWH HBR	
1187	G	369	MERWH HBR		5/9/2011 09:11	7/2/2013 12:40	88376	436392	213	BB		MERWH HBR	
1189	G	371	MERWH FR.WHARF 2E GT		5/9/2011 09:11	7/2/2013 12:40	88284	436468	53	SB		MERWH FR.WHARF 2E GT	
1190	G	372	MERWH FR.WHARF 2E GT		5/9/2011 09:11	7/2/2013 12:40	88228	436384	33	SB		MERWH FR.WHARF 2E GT	
1192	G	374	MERWH FR.WHARF 2E GT		5/9/2011 09:11	7/2/2013 12:40	88120	436216	33	BB		MERWH FR.WHARF 2E GT	
1194	G	376	MERWH HBR		5/9/2011 09:11	7/2/2013 12:40	88060	436338	213	BB		MERWH HBR	
1196	G	378	MERWH DWARSWAL HBR		5/9/2011 09:11	7/2/2013 12:40	88108	436494	96	SB		MERWH DWARSWAL HBR	
1198	G	380	MERWH DETENTIEBOTEN		5/9/2011 09:11	7/2/2013 12:40	87954	436374	33	SB	38-41	MERWH DETENTIEBOTEN	
1200	G	382	MERWH V UDEN		5/9/2011 09:11	7/2/2013 12:40	87938	436192	334	SB	28-33	MERWH V UDEN	
1201	G	383	MERWH V UDEN		5/9/2011 09:11	7/2/2013 12:40	87980	436102	334	SB	23-27	MERWH V UDEN	
1202	G	384	MERWH V UDEN		5/9/2011 09:11	7/2/2013 12:40	88024	436012	334	SB	18-22	MERWH V UDEN	
1203	G	385	MERWH V UDEN		5/9/2011 09:11	7/2/2013 12:40	88068	435922	334	SB	13-17	MERWH V UDEN	
1205	G	387	MERWH V UDEN		5/9/2011 09:11	7/2/2013 12:40	88118	435756	315	SB	7-Jan	MERWH V UDEN	
1207	G	400	MERWH HBR		5/9/2011 09:11	7/2/2013 12:40	88120	435650	18	SB		MERWH HBR	
1208	G	4000	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	82094	431964	343	BB			
2343	G	630	VLDGN NM VOPAK 630		5/9/2011 09:11	7/2/2013 12:40	84172	435248	264	BB		VLDGN NM VOPAK 630	
2347	G	6303	CALNK EECV OOST		5/9/2011 09:11	7/2/2013 12:40	67918	442420	295	SB		CALNK EECV OOST	
2349	G	6305	CALNK EECV OOST		5/9/2011 09:11	7/2/2013 12:40	67736	442504	295	SB		CALNK EECV OOST	
2351	G	6307	CALNK EECV MIDDEN		5/9/2011 09:11	7/2/2013 12:40	67556	442588	295	SB		CALNK EECV MIDDEN	
2355	G	6310	CALNK EECV WEST		5/9/2011 09:11	7/2/2013 12:40	67284	442716	295	SB		CALNK EECV WEST	
2357	G	6312	CALNK EECV WEST		5/9/2011 09:11	7/2/2013 12:40	67104	442802	295	SB		CALNK EECV WEST	
2359	G	6314	CALNK HBR		5/9/2011 09:11	7/2/2013 12:40	66928	442930	340	BB		CALNK HBR	
2361	G	6316	CALNK HBR		5/9/2011 09:11	7/2/2013 12:40	66796	443034	295	BB		CALNK HBR	
2363	G	6318	CALNK HBR		5/9/2011 09:11	7/2/2013 12:40	66614	443118	295	BB		CALNK HBR	
2365	G	632	VLDGN NM VOPAK		5/9/2011 09:11	7/2/2013 12:40	84112	435270	84	SB		VLDGN NM VOPAK	
2368	G	6322	BEERK HBR		5/9/2011 09:11	7/2/2013 12:40	66288	443178	238	SB		BEERK HBR	
2370	G	6324	BEERK HBR		5/9/2011 09:11	7/2/2013 12:40	66146	443056	218	SB		BEERK HBR	
2372	G	6326	BEERK HBR		5/9/2011 09:11	7/2/2013 12:40	66060	442892	195	SB		BEERK HBR	
2374	G	6328	BEERK HBR		5/9/2011 09:11	7/2/2013 12:40	66012	442698	193	SB		BEERK HBR	
2376	G	633	VLDGN NM VOPAK		5/9/2011 09:11	7/2/2013 12:40	84012	435260	84	SB		VLDGN NM VOPAK	
2378	G	6331	TENNE VORIDIAN		5/9/2011 09:11	7/2/2013 12:40	66246	442552	115	SB		TENNE VORIDIAN	
2380	G	6333	TENNE VORIDIAN		5/9/2011 09:11	7/2/2013 12:40	66296	442420	205	SB		TENNE VORIDIAN	
2382	G	6335	TENNE VORIDIAN 1 NZ		5/9/2011 09:11	7/2/2013 12:40	66104	442472	295	BB		TENNE VORIDIAN 1 NZ	
2384	G	6337	TENNE VORIDIAN 2 ZZ		5/9/2011 09:11	7/2/2013 12:40	66094	442456	115	SB		TENNE VORIDIAN 2 ZZ	
2386	G	6339	TENNE VORIDIAN		5/9/2011 09:11	7/2/2013 12:40	66262	442348	205	BB		TENNE VORIDIAN	
2387	G	634	KONWH VOPAK		5/9/2011 09:11	7/2/2013 12:40	83988	435354	176	BB		KONWH VOPAK	
2388	G	6340	TENNE VORIDIAN		5/9/2011 09:11	7/2/2013 12:40	66192	442334	295	BB		TENNE VORIDIAN	
2389	G	6341	TENNE VORIDIAN		5/9/2011 09:11	7/2/2013 12:40	66100	442376	295	BB		TENNE VORIDIAN	
2390	G	6342	TENNE VORIDIAN		5/9/2011 09:11	7/2/2013 12:40	66010	442418	295	BB		TENNE VORIDIAN	
2391	G	6343	BEERK HBR		5/9/2011 09:11	7/2/2013 12:40	65944	442410	193	SB		BEERK HBR	
2392	G	6344	BEERK HBR		5/9/2011 09:11	7/2/2013 12:40	65920	442314	193			BEERK HBR	
2393	G	6345	PISTO HBR		5/9/2011 09:11	7/2/2013 12:40	65914	442206	194			PISTO HBR	
2394	G	6346	PISTO LOODSDIENST		5/9/2011 09:11	7/2/2013 12:40	65892	442108	194			PISTO LOODSDIENST	
2395	G	635	KONWH HD VLD		5/9/2011 09:11	7/2/2013 12:40	83962	435458	170	BB		KONWH HD VLD	
2396	G	636	KONWH HD VLD		5/9/2011 09:11	7/2/2013 12:40	83992	435536	246	BB		KONWH HD VLD	
2397	G	6360	BEERK HBR		5/9/2011 09:11	7/2/2013 12:40	65828	442030	209			BEERK HBR	
2398	G	6361	BEERK HBR		5/9/2011 09:11	7/2/2013 12:40	65780	441942	209			BEERK HBR	
2399	G	6362	BEERK HBR		5/9/2011 09:11	7/2/2013 12:40	65738	441852	194			BEERK HBR	
2400	G	637	KONWH HD VLD		5/9/2011 09:11	7/2/2013 12:40	84064	435558	245	BB		KONWH HD VLD	
2401	G	638	KONWH HD VLD		5/9/2011 09:11	7/2/2013 12:40	84156	435600	246	BB		KONWH HD VLD	
2402	G	639	KONWH HD VLD		5/9/2011 09:11	7/2/2013 12:40	84132	435674	65	SB		KONWH HD VLD	
2403	G	640	KONWH HD VLD		5/9/2011 09:11	7/2/2013 12:40	84108	435714	65	SB		KONWH HD VLD	
2404	G	6400	BEERK BP		5/9/2011 09:11	7/2/2013 12:40	65714	441756	194			BEERK BP	
2405	G	6401	BEERK BP		5/9/2011 09:11	7/2/2013 12:40	65690	441658	193			BEERK BP	
2406	G	6402	BEERK BP		5/9/2011 09:11	7/2/2013 12:40	65666	441560	193			BEERK BP	
2407	G	6403	BEERK BP		5/9/2011 09:11	7/2/2013 12:40	65644	441464	194			BEERK BP	
2408	G	6404	PET 6 BP		5/9/2011 09:11	7/2/2013 12:40	65652	441388	137			PET 6 BP	
2409	G	6405	PET 6 BP STG 5		5/9/2011 09:11	7/2/2013 12:40	65702	441244	137	SB		PET 6 BP STG 5	
2410	G	6406	PET 6 BP		5/9/2011 09:11	7/2/2013 12:40	65790	441242	137			PET 6 BP	
2411	G	6407	PET 6 BP		5/9/2011 09:11	7/2/2013 12:40	65858	441170	137			PET 6 BP	
2412	G	6408	PET 6 BP STG 4		5/9/2011 09:11	7/2/2013 12:40	65894	441044	137	SB		PET 6 BP STG 4	
2413	G	6409	PET 6 BP		5/9/2011 09:11	7/2/2013 12:40	65996	441024	137			PET 6 BP	
2414	G	641	KONWH HD VLD		5/9/2011 09:11	7/2/2013 12:40	84048	435686	65	SB		KONWH HD VLD	
2415	G	6410	PET 6 BP STG 3		5/9/2011 09:11	7/2/2013 12:40	66048	440880	137	SB		PET 6 BP STG 3	
2416	G	6411	PET 6 BP		5/9/2011 09:11	7/2/2013 12:40	66132	440878	137			PET 6 BP	
2418	G	6413	PET 6 BP		5/9/2011 09:11	7/2/2013 12:40	66178	440730	226			PET 6 BP	
2420	G	6415	PET 6 BP STG 2		5/9/2011 09:11	7/2/2013 12:40	65818	440838	317	BB		PET 6 BP STG 2	
2422	G	6417	PET 6 BP STG 6		5/9/2011 09:11	7/2/2013 12:40	65978	440504	137	SB		PET 6 BP STG 6	
2424	G	6419	PET 6 BP		5/9/2011 09:11	7/2/2013 12:40	66048	440338	227	SB		PET 6 BP	
2426	G	6420	PET 6 BP STG 7		5/9/2011 09:11	7/2/2013 12:40	65888	440428	317	BB		PET 6 BP STG 7	
2428	G	6422	PET 6 BP		5/9/2011 09:11	7/2/2013 12:40	65824	440360	319	BB		PET 6 BP	
2431	G	6425	PET 6 BP STG 10		5/9/2011 09:11	7/2/2013 12:40	65602	440628	317	BB		PET 6 BP	
2433	G	6427	PET 6 BP		5/9/2011 09:11	7/2/2013 12:40	65460	440642	255	SB		PET 6 BP	
2435	G	6429	BEERK BP		5/9/2011 09:11	7/2/2013 12:40	65406	440464	194	SB		BEERK BP	
2437	G	6430	BEERK HBR		5/9/2011 09:11	7/2/2013 12:40	65382	440366	193	SB		BEERK HBR	
2439	G	6432	BEERK HBR		5/9/2011 09:11	7/2/2013 12:40	65364	440146	148	SB		BEERK HBR	
2441	G	6434	BEERK HBR		5/9/2011 09:11	7/2/2013 12:40	65470	439976	148	SB		BEERK HBR	
2443	G	6436	VERVALLEN LIGPL	BEERK - OPEN BEERDAM	5/9/2011 09:11	7/2/2013 12:40	65374	439846					
2444	G	6437	VERVALLEN LIGPL	BEERK - OPEN BEERDAM	5/9/2011 09:11	7/2/2013 12:40	65274	439834					
2446	G	6439	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	65072	439796	287	SB			
2448	G	6440	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	64978	439784	257	SB			
2450	G	6442	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	64784	439736	255	SB			
2452	G	6444	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	64592	439678	250	SB			
2454	G	6446	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	64404	439610	251	SB			
2456	G	6448	VERVALLEN LIGPL	BVAART LIGPLAATS	5/9/2011 09:11	7/2/2013 12:40	64216	439544	251	SB			
2457	G	6449	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	64122	439512	251	SB			
2459	G	6450	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	64028	439478	251	SB			
2461	G	6452	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	63838	439412	250	SB			
2463	G	6454	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	63650	439344	250	SB			
2465	G	6456	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	63462	439278	250	SB			
2467	G	6458	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	63274	439210	251	SB			
2469	G	646	KONWH HD VLD		5/9/2011 09:11	7/2/2013 12:40	83592	435482	66	BB		KONWH HD VLD	
2471	G	6461	VERVALLEN LIGPL	BVAART LIGPLAATS	5/9/2011 09:11	7/2/2013 12:40	62964	439040	160	SB			
2473	G	6463	VERVALLEN LIGPL	BVAART LIGPLAATS	5/9/2011 09:11	7/2/2013 12:40	62794	439014	250	SB			
2474	G	6464	VERVALLEN LIGPL	BVAART LIGPLAATS	5/9/2011 09:11	7/2/2013 12:40	62704	438996	46	SB			
2476	G	6466	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	62638	438772		SB			
2478	G	648	KONWH HD VLD		5/9/2011 09:11	7/2/2013 12:40	83692	435456	246	SB		KONWH HD VLD	
2480	G	650	KONWH SMIT		5/9/2011 09:11	7/2/2013 12:40	83854	435480	346	SB		KONWH SMIT	
2482	G	6501	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	69318	439172	68	SB		HARTK HBR	
2485	G	6504	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	69024	439142	100	SB		HARTK HBR	
2487	G	6506	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	68842	439184	103	SB		HARTK HBR	
2489	G	6508	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	68648	439234	103	SB		HARTK HBR	
2491	G	651	KONWH KREBER		5/9/2011 09:11	7/2/2013 12:40	83848	435378	359	SB		KONWH KREBER	
2493	G	6511	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	68356	439300	103	SB		HARTK HBR	
2496	G	6514	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	68062	439368	103	SB		HARTK HBR	
2498	G	6516	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	67868	439412	103	SB		HARTK HBR	
2500	G	6518	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	67674	439458	103	SB		HARTK HBR	
2502	G	652	KONWH KREBER		5/9/2011 09:11	7/2/2013 12:40	83850	435278	359	SB		KONWH KREBER	
2504	G	6521	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	67380	439524	103	SB		HARTK HBR	
2507	G	6524	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	67124	439602	111	SB		HARTK HBR	
2509	G	6526	HARTK SUURHOFBRUG		5/9/2011 09:11	7/2/2013 12:40	66936	439626	103	SB		HARTK SUURHOFBRUG	
2511	G	6528	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	66736	439670	103	SB		HARTK HBR	
2513	G	653	VLDGN NM KREBER		5/9/2011 09:11	7/2/2013 12:40	83790	435206	66	SB		VLDGN NM KREBER	
2516	G	6532	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	66348	439760	103	SB		HARTK HBR	
2518	G	6534	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	66152	439806	103	SB		HARTK HBR	
2520	G	6536	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	65958	439850	103	SB		HARTK HBR	
2522	G	6538	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	65762	439896	103	SB		HARTK HBR	
2524	G	654	VLDGN NM LENSVELD		5/9/2011 09:11	7/2/2013 12:40	83696	435168	67	SB		VLDGN NM LENSVELD	
2527	G	6542	VERVALLEN LIGPL	HARTK - OPEN BEERDAM	5/9/2011 09:11	7/2/2013 12:40	65466	439804					
2528	G	6543	VERVALLEN LIGPL	HARTK - OPEN BEERDAM	5/9/2011 09:11	7/2/2013 12:40	65366	439794					
2530	G	6545	VERVALLEN LIGPL	HARTK - OPEN BEERDAM	5/9/2011 09:11	7/2/2013 12:40	65168	439768					
2531	G	6546	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	65070	439752	53	BB			
2533	G	6548	VERVALLEN LIGPL		5/9/2011 09:11	7/2/2013 12:40	64874	439706	76	BB			
2535	G	655	VLDGN NM LENSVELD		5/9/2011 09:11	7/2/2013 12:40	83614	435152	58	SB		VLDGN NM LENSVELD	
2537	G	6551	VERVALLEN LIGPL	HARTK HBR	5/9/2011 09:11	7/2/2013 12:40	64586	439622	71	BB			
2539	G	6553	VERVALLEN LIGPL	HARTK HBR	5/9/2011 09:11	7/2/2013 12:40	64398	439556	70	BB			
2540	G	6554	VERVALLEN LIGPL	HARTK HBR	5/9/2011 09:11	7/2/2013 12:40	64304	439522	70	BB			
2542	G	6556	VERVALLEN LIGPL	HARTK HBR	5/9/2011 09:11	7/2/2013 12:40	64116	439456	71	BB			
1516	G	4590	BOTLK STEINWEG K 3		5/9/2011 09:11	7/2/2013 12:40	79386	434722	287	BB	14-Apr	BOTLK STEINWEG K 3	
2345	G	6301	CALNK ELBEH EECV		5/9/2011 09:11	7/2/2013 12:40	67996	442304	25	BB		CALNK ELBEH EECV	
2353	G	6309	CALNK EECV MIDDEN		5/9/2011 09:11	7/2/2013 12:40	67374	442674	295	SB		CALNK EECV MIDDEN	
2544	G	6558	VERVALLEN LIGPL	HARTK HBR	5/9/2011 09:11	7/2/2013 12:40	63926	439388	71	BB			
2546	G	656	VLDGN BUITH		5/9/2011 09:11	7/2/2013 12:40	83562	435096	69	BB			
2547	G	6560	VERVALLEN LIGPL	HARTK HBR	5/9/2011 09:11	7/2/2013 12:40	63738	439322	70	BB			
2549	G	6562	VERVALLEN LIGPL	HARTK HBR	5/9/2011 09:11	7/2/2013 12:40	63550	439254	70	BB			
2551	G	6564	VERVALLEN LIGPL	HARTK HBR	5/9/2011 09:11	7/2/2013 12:40	63362	439188	70	BB			
2553	G	6566	VERVALLEN LIGPL	HARTK HBR	5/9/2011 09:11	7/2/2013 12:40	63172	439120	71	BB			
2554	G	6567	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	63058	439038	71	BB		HARTK HBR	
2557	G	657	VLDGN BUITH		5/9/2011 09:11	7/2/2013 12:40	83534	435194	167	BB			
2559	G	658	VLDGN BUITH		5/9/2011 09:11	7/2/2013 12:40	83510	435292	167	BB			
2561	G	66	BOTLK BP 66	"315 15,00 MAX LENGTE=260 MTR BREEDTE 55 MTR"	5/9/2011 09:11	7/2/2013 12:40	78270	433206	72			BOTLK BP 66	
2564	G	6831	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	80506	431254	91	SB		HARTK HBR	
2565	G	6832	HARTK HBR		5/9/2011 09:11	7/2/2013 12:40	80406	431254	91	SB		HARTK HBR	
2566	G	7	VERVALLEN LIGPL	"MAASH P 7. 140 8,65 GEEN OVERSLAG (TENZIJ IN OVERLEG MET WC OOST) DUBBELEN IN OVERLEG MET WC OOST"	5/9/2011 09:11	7/2/2013 12:40	92842	434728	252				
1210	G	4002	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	82034	432156	343	BB			
1211	G	4003	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	82006	432252	343	BB			
1212	G	4004	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	81978	432348	355	BB			
1213	G	4005	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	81954	432446	346	BB			
1214	G	4006	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	81930	432542	346	BB			
1215	G	4007	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	81906	432640	340	BB			
1216	G	4008	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	81872	432734	340	BB			
1217	G	4009	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	81838	432828	334	BB			
1218	G	401	VERVALLEN LIGPL	SCHDM - VERVALLEN 20-05-1997	5/9/2011 09:11	7/2/2013 12:40	88064	435584					
1219	G	4010	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	81802	432922	340	BB			
1220	G	4011	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	81764	433014	349	BB			
1221	G	4012	BOTLK OM CETEM		5/9/2011 09:11	7/2/2013 12:40	81750	433112	350	BB		BOTLK OM CETEM	
1222	G	4013	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	81732	433210	350	BB			
1223	G	4014	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	81714	433308	350	BB			
1224	G	4015	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	81690	433408	344	BB			
1225	G	4016	BOTLK OTM OM STG		5/9/2011 09:11	7/2/2013 12:40	81662	433504	344	BB		BOTLK OTM OM STG	
1226	G	4017	BOTLK OTM OM STG	TOT 010108 BOTLK AVR OM STG	5/9/2011 09:11	7/2/2013 12:40	81636	433602	344	BB		BOTLK OTM OM STG	
1227	G	4018	BOTLK OM		5/9/2011 09:11	7/2/2013 12:40	81610	433698	345	BB			
1228	G	4019	GEULH OTM		5/9/2011 09:11	7/2/2013 12:40	81556	433614	254	SB		GEULH OTM	
1229	G	402	VERVALLEN LIGPL	SCHDM - VERVALLEN 20-05-1997	5/9/2011 09:11	7/2/2013 12:40	88012	435664					
1230	G	4020	GEULH OTM		5/9/2011 09:11	7/2/2013 12:40	81460	433588	254	BB		GEULH OTM	
